Phase	Pot%	Stack%	Check%	Bet%	Call%	Raise%	AvgBetAmt	AvgBetStdDev	AllIn%	Fold%	AvgFoldAmt	cluster
PREFLOP FLOP TURN RIVER	LOW MEDIUM	LOW HIGH MEDIUM	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	1 2 3 4 5
												class
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000	0	0	0.0	1.000000000000000000	0.0684713	1
PREFLOP	LOW	HIGH	0.000000000000000000	0.200000002980232240	0.800000011920928960	0.000000000000000000	0.00375236	0.00128651	0.0	0.200000002980232240	0.00179051	5
PREFLOP	LOW	HIGH	0.250000000000000000	0.250000000000000000	0.500000000000000000	0.000000000000000000	0.008916	0.00415674	0.0	0.000000000000000000	0	4
PREFLOP	LOW	HIGH	0.333333343267440800	0.333333343267440800	0.000000000000000000	0.000000000000000000	0.00200803	0	0.0	0.333333343267440800	0.00201613	4
PREFLOP	LOW	HIGH	0.200000002980232240	0.200000002980232240	0.400000005960464480	0.000000000000000000	0.00571021	0.00201886	0.0	0.200000002980232240	0.0087146	4
PREFLOP	LOW	HIGH	0.250000000000000000	0.250000000000000000	0.000000000000000000	0.500000000000000000	0.00995215	0.00784114	0.0	0.000000000000000000	0	4
PREFLOP	LOW	HIGH	0.000000000000000000	0.125000000000000000	0.750000000000000000	0.000000000000000000	0.0132993	0.00846383	0.0	0.250000000000000000	0.0152266	5
PREFLOP	LOW	HIGH	0.200000002980232240	0.200000002980232240	0.400000005960464480	0.000000000000000000	0.00364286	0.00200887	0.0	0.200000002980232240	0.0104167	4
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	0.666666686534881590	0.000000000000000000	0.00729429	0.000985141	0.0	0.333333343267440800	0.00834855	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	0.666666686534881590	0.000000000000000000	0.00510541	0.00309131	0.0	0.333333343267440800	0.00100452	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000	0.00645552	0	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.666666686534881590	1.000000000000000000	0.000000000000000000	0.0109909	0.0152571	0.0	0.000000000000000000	0	2
PREFLOP	LOW	HIGH	0.000000000000000000	0.333333343267440800	1.000000000000000000	0.000000000000000000	0.000668053	0.000192852	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.166666671633720400	0.333333343267440800	0.333333343267440800	0.000000000000000000	0.00271233	0.00121283	0.0	0.333333343267440800	0.00437486	4
PREFLOP	LOW	HIGH	0.000000000000000000	0.250000000000000000	0.750000000000000000	0.000000000000000000	0.00329652	0.00297353	0.0	0.250000000000000000	0.0081181	5
PREFLOP	LOW	HIGH	0.250000000000000000	0.500000000000000000	0.000000000000000000	0.250000000000000000	0.00395251	0.00415515	0.0	0.250000000000000000	0.00249688	4
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000	0.0029252	0	0.0	1.000000000000000000	0.00875274	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000	0.003367	0	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.500000000000000000	0.666666686534881590	0.166666671633720400	0.00137761	0.00146739	0.0	0.166666671633720400	0.00211335	2
PREFLOP	LOW	HIGH	0.000000000000000000	0.666666686534881590	0.833333313465118410	0.000000000000000000	0.00333131	0.00327509	0.0	0.166666671633720400	0.00083612	2
PREFLOP	LOW	HIGH	0.000000000000000000	0.166666671633720400	0.833333313465118410	0.000000000000000000	0.00224138	0.00151961	0.0	0.166666671633720400	0.00150505	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	0.666666686534881590	0.000000000000000000	0.00944958	0.00575954	0.0	0.333333343267440800	0.00369004	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.011655	0	0.0	0.000000000000000000	0	3
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000	0.00743494	0	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.500000000000000000	0.500000000000000000	0.000000000000000000	0.000000000000000000	0.00178253	0	0.0	0.000000000000000000	0	4
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000	0	0	0.0	1.000000000000000000	0.106361	1
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000	0.00826446	0	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.200000002980232240	0.600000023841857910	0.200000002980232240	0.00504459	0.00307792	0.0	0.200000002980232240	0.0616236	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000	0.00618238	0	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.250000000000000000	0.500000000000000000	0.500000000000000000	0.000000000000000000	0.00765359	0.00221063	0.0	0.000000000000000000	0	4
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	0.500000000000000000	0.000000000000000000	0.00510204	0	0.0	0.500000000000000000	0.00630915	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.333333343267440800	0.666666686534881590	0.000000000000000000	0.00574843	0.00234919	0.0	0.333333343267440800	0.0087146	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	0.333333343267440800	0.000000000000000000	0.0273038	0	0.0	0.666666686534881590	0.0129871	1
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000	0.0294118	0	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000	0	0	0.0	1.000000000000000000	0.0370349	1
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000	0.00819672	0	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000	0	0	0.0	1.000000000000000000	0.00453515	1
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000	0	0	0.0	1.000000000000000000	0.00771513	1
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000	0.019877	0.00372187	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.0206926	0	0.0	0.000000000000000000	0	3
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000	0.00507614	0	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	0.500000000000000000	0.000000000000000000	0.00909091	0	0.0	0.500000000000000000	0.00660285	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.250000000000000000	1.000000000000000000	0.000000000000000000	0.00853437	0.0101492	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.500000000000000000	0.500000000000000000	0.000000000000000000	0.00208192	0.00210178	0.0	0.500000000000000000	0.00369399	2
PREFLOP	LOW	HIGH	0.000000000000000000	0.250000000000000000	0.500000000000000000	0.000000000000000000	0.00586048	0.00344962	0.0	0.500000000000000000	0.00436906	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000	0.0045045	0	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	0.666666686534881590	0.000000000000000000	0.0186512	0.00357105	0.0	0.333333343267440800	0.0131148	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000	0.00201613	0	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.333333343267440800	0.333333343267440800	0.333333343267440800	0.000000000000000000	0.01479	0.0111	0.0	0.000000000000000000	0	4
PREFLOP	LOW	HIGH	0.500000000000000000	0.500000000000000000	0.000000000000000000	0.000000000000000000	0.00578035	0	0.0	0.000000000000000000	0	4
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000	0.00667129	0.00523347	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000	0.00452489	0	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000	0	0	0.0	1.000000000000000000	0.00324149	1
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000	0.00982801	0	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.166666671633720400	0.166666671633720400	0.333333343267440800	0.166666671633720400	0.00678689	0.0029977	0.0	0.166666671633720400	0.00584795	4
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	0.500000000000000000	0.000000000000000000	0.0285205	0	0.0	0.500000000000000000	0.0134907	5
PREFLOP	LOW	HIGH	0.000000000000000000	1.000000000000000000	1.000000000000000000	0.000000000000000000	0.0029511	0.00208674	0.0	0.000000000000000000	0	2
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000	0.0115816	0	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000	0.00251889	0	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000	0	0	0.0	1.000000000000000000	0.0150801	1
PREFLOP	LOW	HIGH	0.000000000000000000	0.333333343267440800	1.000000000000000000	0.000000000000000000	0.0068294	0.00197349	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.333333343267440800	0.333333343267440800	0.333333343267440800	0.000000000000000000	0.00615386	9.46748e-006	0.0	0.000000000000000000	0	4
PREFLOP	LOW	HIGH	0.000000000000000000	1.000000000000000000	1.000000000000000000	0.000000000000000000	0.0204741	0.0144774	0.0	0.000000000000000000	0	2
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000	0.0125356	0.00427113	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.500000000000000000	0.500000000000000000	0.000000000000000000	0.0042735	0.00302182	0.0	0.500000000000000000	0.00630915	2
PREFLOP	LOW	HIGH	0.000000000000000000	0.200000002980232240	0.200000002980232240	0.000000000000000000	0.00251256	0.00177665	0.0	0.800000011920928960	0.0119323	1
PREFLOP	LOW	HIGH	0.166666671633720400	0.166666671633720400	0.166666671633720400	0.000000000000000000	0.00083519	0.000279016	0.0	0.500000000000000000	0.00224215	4
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000	0	0	0.0	1.000000000000000000	0.0233236	1
PREFLOP	LOW	HIGH	0.500000000000000000	0.500000000000000000	0.000000000000000000	0.000000000000000000	0.0294659	0	0.0	0.000000000000000000	0	4
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000	0	0	0.0	1.000000000000000000	0.00339559	1
PREFLOP	LOW	HIGH	0.166666671633720400	0.166666671633720400	0.333333343267440800	0.166666671633720400	0.00673728	0.00169222	0.0	0.166666671633720400	0.00776322	4
PREFLOP	LOW	HIGH	0.125000000000000000	0.125000000000000000	0.625000000000000000	0.000000000000000000	0.0190397	0.0205636	0.0	0.125000000000000000	0.00921659	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.500000000000000000	1.000000000000000000	0.000000000000000000	0.00495295	0.00535918	0.0	0.000000000000000000	0	2
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000	0.00913242	0	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.500000000000000000	1.000000000000000000	0.000000000000000000	0.0131254	0.00551315	0.0	0.000000000000000000	0	2
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	0.500000000000000000	0.000000000000000000	0.003367	0	0.0	0.500000000000000000	0.00369686	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.666666686534881590	0.333333343267440800	0.666666686534881590	0.00198271	0.00170285	0.0	0.000000000000000000	0	3
PREFLOP	LOW	HIGH	0.250000000000000000	0.250000000000000000	0.250000000000000000	0.000000000000000000	0.0140943	0.00504449	0.0	0.250000000000000000	0.00921659	4
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	1.000000000000000000	0.000000000000000000	0.00625	0	0.0	0.000000000000000000	0	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.285714298486709590	0.142857149243354800	0.000000000000000000	0.00335617	0.00282824	0.0	0.857142865657806400	0.00374563	1
PREFLOP	LOW	HIGH	0.000000000000000000	0.090909093618392944	0.818181812763214110	0.000000000000000000	0.00389641	0.00261991	0.0	0.181818187236785890	0.00406918	5
PREFLOP	LOW	HIGH	0.181818187236785890	0.272727280855178830	0.454545468091964720	0.181818187236785890	0.00422002	0.00358761	0.0	0.090909093618392944	0.00112233	4
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000	0	0	0.0	1.000000000000000000	0.00746269	1
PREFLOP	LOW	HIGH	0.142857149243354800	0.142857149243354800	0.285714298486709590	0.000000000000000000	0.0195871	0.0271949	0.0	0.428571432828903200	0.00101619	4
PREFLOP	LOW	HIGH	0.000000000000000000	0.333333343267440800	0.333333343267440800	0.000000000000000000	0.00068358	0.000228828	0.0	0.666666686534881590	0.00114396	1
PREFLOP	LOW	HIGH	0.000000000000000000	0.500000000000000000	0.500000000000000000	0.000000000000000000	0.0152087	0.0107542	0.0	0.500000000000000000	0.0204457	2
PREFLOP	LOW	HIGH	0.000000000000000000	0.500000000000000000	0.000000000000000000	0.000000000000000000	0.00166945	0	0.0	1.000000000000000000	0.00979057	1
PREFLOP	LOW	HIGH	0.000000000000000000	0.500000000000000000	0.500000000000000000	0.000000000000000000	0.0033557	0.00237284	0.0	0.500000000000000000	0.0140845	2
PREFLOP	LOW	HIGH	0.500000000000000000	0.500000000000000000	0.000000000000000000	0.000000000000000000	0.00821145	0	0.0	0.000000000000000000	0	4
PREFLOP	LOW	HIGH	0.250000000000000000	0.750000000000000000	0.500000000000000000	0.000000000000000000	0.00528203	0.00456661	0.0	0.000000000000000000	0	4
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	0.500000000000000000	0.000000000000000000	0.00304675	0	0.0	0.500000000000000000	0.00618776	5
PREFLOP	LOW	HIGH	0.000000000000000000	0.000000000000000000	0.500000000000000000	0.500000000000000000	0.00776322	0.00439622	0.0	0.000000000000000000	0	3
PREFLOP	LOW	HIGH	0.000000000000000000	1.000000000000000000	1.000000000000000000	0.000000000000000000	0.00257843	0.00182322	0.0	0.000000000000000000	0	2
PREFLOP	LOW	HIGH	0.333333343267440800	0.333333343267440800	0.166666671633720400	0.000000000000000000	0.00542158	0.00387325	0.0	0.166666671633720400	0.00969529	4
PREFLOP	LOW	HIGH	0.166666671633720400	0.333333343267440800	0.666666686534881590	0.000000000000000000	0.00641686	0.00396328	0.0	0.000000000000000000	0	4
