Player	Phase	Pot%	Stack%	Check%	Bet%	Call%	Raise%	AvgBetAmt	AvgBetStdDev	AllIn%	Fold%	AvgFoldAmt
d	d	d	d	c	c	c	c	c	c	c	c	c
i	i	i	i										
Star-ang	RIVER	MEDIUM	MEDIUM	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jus	RIVER	MEDIUM	MEDIUM	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
