Player	Phase	Pot%	Stack%	Check%	Bet%	Call%	Raise%	AvgBetAmt	AvgBetStdDev	AllIn%	Fold%	AvgFoldAmt
d	d	d	d	c	c	c	c	c	c	c	c	c
													
acesup	PREFLOP	LOW	LOW	0.0909	0.5455	0.1818	0.0909	0.0347	0.0490	0.0000	0.5455	0.0346
acesup	PREFLOP	LOW	MEDIUM	0.2727	0.6364	0.3636	0.0000	0.0244	0.0111	0.0000	0.0909	0.9474
tobar	PREFLOP	LOW	MEDIUM	0.1786	0.6429	0.3571	0.1786	0.0062	0.0110	0.0000	0.1786	0.0054
tobar	PREFLOP	LOW	LOW	0.0000	0.3684	0.3158	0.1053	0.0044	0.0083	0.0000	0.5789	0.0150
NUT-Z	FLOP	HIGH	LOW	0.5455	0.0000	0.2727	0.0000	0.0842	0.0787	0.0000	0.1818	0.0466
NUT-Z	PREFLOP	LOW	MEDIUM	0.0833	0.5833	0.4167	0.1667	0.0180	0.0136	0.0000	0.2500	0.0267
NUT-Z	PREFLOP	LOW	LOW	0.0777	0.3204	0.1942	0.1165	0.0220	0.0351	0.0000	0.5437	0.0183
NUT-Z	FLOP	HIGH	MEDIUM	0.6000	0.2500	0.1000	0.0000	0.0903	0.0650	0.0000	0.0500	0.0230
MathMan	FLOP	MEDIUM	MEDIUM	0.6364	0.0000	0.2727	0.0000	0.0117	0.0050	0.0000	0.0909	0.0051
MathMan	PREFLOP	LOW	LOW	0.1275	0.3235	0.1961	0.0196	0.0203	0.0298	0.0000	0.5392	0.0185
MistyAZ	PREFLOP	LOW	LOW	0.0000	0.1667	0.0000	0.0000	0.0016	0.0013	0.0000	1.0000	0.0078
HoCuS	PREFLOP	LOW	LOW	0.0000	0.1667	0.1111	0.0000	0.0120	0.0154	0.0000	0.8889	0.0186
tama	RIVER	LOW	LOW	0.5714	0.0714	0.1429	0.0714	0.0238	0.0168	0.0000	0.1429	0.0871
tama	FLOP	MEDIUM	MEDIUM	0.2000	0.4000	0.3000	0.0000	0.0137	0.0084	0.0000	0.1000	0.0077
tama	FLOP	HIGH	HIGH	0.6842	0.2105	0.1053	0.0000	0.0762	0.0274	0.0000	0.0000	0.0000
tama	PREFLOP	LOW	MEDIUM	0.2000	0.6333	0.4333	0.0333	0.0206	0.0163	0.0000	0.1000	0.0530
tama	TURN	HIGH	MEDIUM	0.8571	0.0952	0.0000	0.0000	0.0928	0.0331	0.0000	0.0476	0.0265
tama	FLOP	MEDIUM	LOW	0.2857	0.2857	0.0000	0.0714	0.0072	0.0039	0.0000	0.3571	0.0107
tama	PREFLOP	LOW	LOW	0.0995	0.3318	0.1706	0.0900	0.0215	0.0283	0.0000	0.5450	0.0165
tama	FLOP	HIGH	MEDIUM	0.7000	0.1500	0.0750	0.0000	0.0473	0.0358	0.0000	0.0750	0.0289
SleepySam	PREFLOP	LOW	MEDIUM	0.2000	0.6000	0.2000	0.1333	0.0218	0.0149	0.0000	0.2667	0.0238
SleepySam	PREFLOP	LOW	LOW	0.0862	0.2414	0.1724	0.1379	0.0261	0.0401	0.0000	0.5862	0.0104
SleepySam	PREFLOP	LOW	HIGH	0.1818	0.8182	0.3636	0.2727	0.0218	0.0292	0.0000	0.0000	0.0000
KowboysUp	FLOP	MEDIUM	MEDIUM	0.5625	0.0625	0.2500	0.0625	0.0206	0.0237	0.0000	0.0625	0.0051
KowboysUp	PREFLOP	LOW	LOW	0.0530	0.3561	0.1970	0.0152	0.0100	0.0128	0.0000	0.6742	0.0170
KowboysUp	FLOP	HIGH	MEDIUM	0.7647	0.0588	0.0588	0.0000	0.1297	0.0433	0.0000	0.1176	0.0343
PeeWee	PREFLOP	LOW	LOW	0.0833	0.7500	0.1667	0.0000	0.0045	0.0050	0.0000	0.5000	0.0102
Flesh_man	PREFLOP	LOW	LOW	0.0977	0.3684	0.0827	0.1278	0.0169	0.0236	0.0000	0.5940	0.0151
Flesh_man	FLOP	HIGH	MEDIUM	0.6667	0.1667	0.0000	0.0000	0.0466	0.0090	0.0000	0.1667	0.1047
amo	PREFLOP	LOW	LOW	0.1136	0.4091	0.2273	0.0909	0.0206	0.0294	0.0000	0.4545	0.0189
accuser	PREFLOP	LOW	LOW	0.0822	0.3836	0.2192	0.0411	0.0207	0.0309	0.0000	0.5753	0.0251
spam	PREFLOP	LOW	LOW	0.1333	0.3333	0.0667	0.0000	0.0138	0.0135	0.0000	0.6667	0.0101
Desparado	TURN	LOW	LOW	0.6667	0.0000	0.2000	0.0000	0.0144	0.0032	0.0000	0.1333	0.0109
Desparado	RIVER	LOW	LOW	0.7000	0.0000	0.2000	0.0000	0.0220	0.0095	0.0000	0.1000	0.0065
Desparado	FLOP	MEDIUM	MEDIUM	0.5417	0.2083	0.2083	0.0000	0.0222	0.0278	0.0000	0.1250	0.0170
Desparado	TURN	LOW	MEDIUM	0.5833	0.2500	0.1667	0.0000	0.0129	0.0071	0.0000	0.0000	0.0000
Desparado	PREFLOP	LOW	MEDIUM	0.1304	0.5652	0.6087	0.0435	0.0249	0.0646	0.0000	0.1304	0.0012
Desparado	RIVER	LOW	MEDIUM	0.5833	0.2500	0.0000	0.0833	0.0267	0.0100	0.0000	0.0833	0.0020
Desparado	FLOP	LOW	MEDIUM	0.4545	0.1818	0.0909	0.0909	0.0044	0.0022	0.0000	0.1818	0.0028
Desparado	PREFLOP	LOW	LOW	0.1273	0.4727	0.4636	0.0182	0.0111	0.0188	0.0000	0.2727	0.0068
Desparado	FLOP	HIGH	MEDIUM	0.5200	0.0800	0.3200	0.0000	0.0625	0.0686	0.0000	0.1200	0.0435
MsConduct	RIVER	LOW	LOW	0.6000	0.0000	0.2667	0.0000	0.0085	0.0078	0.0000	0.1333	0.0187
MsConduct	FLOP	MEDIUM	MEDIUM	0.4000	0.1000	0.3500	0.0000	0.0153	0.0201	0.0000	0.2000	0.0206
MsConduct	PREFLOP	LOW	MEDIUM	0.1176	0.5294	0.4118	0.0588	0.0440	0.0735	0.0000	0.2353	0.0477
MsConduct	PREFLOP	LOW	LOW	0.1044	0.3846	0.1593	0.0055	0.0131	0.0289	0.0000	0.6264	0.0166
MsConduct	FLOP	HIGH	MEDIUM	0.6071	0.0714	0.2143	0.0000	0.0752	0.0633	0.0000	0.1071	0.0295
sag124	FLOP	MEDIUM	MEDIUM	0.5000	0.0000	0.2500	0.0000	0.0099	0.0027	0.0000	0.2500	0.0451
sag124	FLOP	HIGH	HIGH	0.8333	0.0000	0.0833	0.0833	0.3170	0.2756	0.0000	0.0000	0.0000
sag124	PREFLOP	LOW	MEDIUM	0.2188	0.5938	0.3125	0.0625	0.0238	0.0363	0.0000	0.2188	0.0125
sag124	PREFLOP	LOW	HIGH	0.2000	0.6000	0.3333	0.1333	0.0330	0.0268	0.0000	0.0667	0.0383
sag124	PREFLOP	LOW	LOW	0.1376	0.3486	0.1560	0.1193	0.0162	0.0480	0.0000	0.4220	0.0129
sag124	FLOP	HIGH	MEDIUM	0.7273	0.0909	0.0909	0.0000	0.0187	0.0046	0.0000	0.0909	0.0435
emtae	PREFLOP	LOW	LOW	0.0909	0.1818	0.1818	0.0455	0.0039	0.0026	0.0000	0.5909	0.0057
emtae	FLOP	MEDIUM	MEDIUM	0.6000	0.1000	0.1000	0.0000	0.0125	0.0074	0.0000	0.2000	0.0079
andyl	PREFLOP	LOW	LOW	0.0667	0.4667	0.1333	0.2000	0.0402	0.0620	0.0000	0.5333	0.0147
pulserxx	TURN	LOW	LOW	0.5714	0.1429	0.0714	0.0000	0.0092	0.0015	0.0000	0.2143	0.0122
pulserxx	RIVER	LOW	LOW	0.7059	0.2353	0.0000	0.0000	0.0173	0.0122	0.0000	0.0588	0.0118
pulserxx	FLOP	HIGH	HIGH	0.6000	0.1000	0.3000	0.0000	0.3140	0.1572	0.0000	0.0000	0.0000
pulserxx	FLOP	HIGH	LOW	0.6667	0.0833	0.0833	0.0000	0.0725	0.0616	0.0000	0.1667	0.0204
pulserxx	PREFLOP	LOW	MEDIUM	0.0000	0.9000	0.7000	0.2000	0.0594	0.0742	0.0000	0.1000	-0.0252
pulserxx	PREFLOP	LOW	LOW	0.1146	0.3439	0.1592	0.0701	0.0264	0.0736	0.0000	0.5478	0.0157
pulserxx	PREFLOP	LOW	HIGH	0.0769	0.7692	0.5385	0.1538	0.0464	0.0622	0.0000	0.1538	0.0286
pulserxx	FLOP	HIGH	MEDIUM	0.5833	0.1667	0.1667	0.0000	0.0649	0.0726	0.0000	0.1667	0.0231
swimmer	PREFLOP	LOW	HIGH	0.1818	0.8182	0.6364	0.0000	0.0168	0.0145	0.0000	0.0000	0.0000
vamp1	PREFLOP	LOW	LOW	0.2222	0.2963	0.0370	0.0000	0.0128	0.0121	0.0000	0.5185	0.0176
pat	TURN	LOW	LOW	0.5500	0.1000	0.2000	0.0000	0.0107	0.0060	0.0000	0.1500	0.0192
pat	RIVER	LOW	LOW	0.6875	0.1250	0.1875	0.0000	0.0201	0.0090	0.0000	0.0000	0.0000
pat	FLOP	MEDIUM	MEDIUM	0.5714	0.2143	0.0714	0.0000	0.0132	0.0046	0.0000	0.1429	0.0061
pat	FLOP	HIGH	HIGH	0.7200	0.1600	0.0800	0.0400	0.1515	0.0863	0.0000	0.0000	0.0000
pat	TURN	MEDIUM	LOW	0.4000	0.2000	0.4000	0.0000	0.0370	0.0096	0.0000	0.0000	0.0000
pat	PREFLOP	LOW	MEDIUM	0.1167	0.5000	0.3500	0.0500	0.0388	0.0597	0.0000	0.3500	0.0309
pat	PREFLOP	LOW	HIGH	0.2143	0.7143	0.3214	0.1429	0.0515	0.0615	0.0000	0.0714	0.1822
pat	TURN	HIGH	MEDIUM	0.7895	0.1579	0.0526	0.0000	0.0911	0.0363	0.0000	0.0000	0.0000
pat	FLOP	HIGH	LOW	0.6667	0.0741	0.1852	0.0000	0.0333	0.0136	0.0000	0.1111	0.0241
pat	FLOP	MEDIUM	LOW	0.4500	0.3000	0.1000	0.0000	0.0095	0.0045	0.0000	0.2000	0.0107
pat	TURN	HIGH	LOW	0.7500	0.0625	0.1875	0.0000	0.0583	0.0235	0.0000	0.0000	0.0000
pat	TURN	HIGH	HIGH	0.8182	0.1818	0.0000	0.0000	0.5356	0.0655	0.0000	0.0000	0.0000
pat	PREFLOP	LOW	LOW	0.0897	0.3668	0.2391	0.0625	0.0244	0.0396	0.0000	0.5272	0.0212
pat	FLOP	HIGH	MEDIUM	0.6349	0.1111	0.1111	0.0159	0.0676	0.0586	0.0000	0.1429	0.0355
TVKitty	PREFLOP	LOW	LOW	0.1304	0.4783	0.2609	0.0435	0.0059	0.0064	0.0000	0.4348	0.0065
RicVega	TURN	LOW	LOW	0.3846	0.0769	0.2308	0.0769	0.0173	0.0235	0.0000	0.2308	0.0093
RicVega	RIVER	LOW	LOW	0.7333	0.0000	0.2667	0.0000	0.0304	0.0172	0.0000	0.0000	0.0000
RicVega	FLOP	MEDIUM	MEDIUM	0.4091	0.0909	0.3636	0.0909	0.0131	0.0136	0.0000	0.0909	0.0157
RicVega	FLOP	HIGH	HIGH	0.7500	0.0938	0.1250	0.0312	0.2071	0.2555	0.0000	0.0000	0.0000
RicVega	TURN	MEDIUM	LOW	0.6667	0.1111	0.1667	0.0000	0.0291	0.0114	0.0000	0.0556	0.0148
RicVega	TURN	LOW	MEDIUM	0.5000	0.2000	0.2000	0.0000	0.0121	0.0045	0.0000	0.2000	0.0211
RicVega	PREFLOP	LOW	MEDIUM	0.1500	0.5500	0.3667	0.1500	0.0543	0.1231	0.0000	0.2000	0.0283
RicVega	PREFLOP	LOW	HIGH	0.1176	0.7647	0.4118	0.2059	0.0485	0.0910	0.0000	0.0588	0.0757
RicVega	TURN	HIGH	MEDIUM	0.6154	0.1538	0.1538	0.0000	0.3187	0.4144	0.0000	0.0769	0.0732
RicVega	TURN	MEDIUM	HIGH	0.6000	0.0000	0.2000	0.2000	0.0836	0.0533	0.0000	0.0000	0.0000
RicVega	FLOP	HIGH	LOW	0.6800	0.0400	0.1600	0.0000	0.0360	0.0219	0.0000	0.1200	0.0479
RicVega	FLOP	MEDIUM	LOW	0.4000	0.1333	0.1333	0.0000	0.0140	0.0021	0.0000	0.3333	0.0092
RicVega	TURN	HIGH	LOW	0.6000	0.0000	0.4000	0.0000	0.0648	0.0237	0.0000	0.0000	0.0000
RicVega	TURN	HIGH	HIGH	0.5455	0.0000	0.4545	0.0000	0.3803	0.3466	0.0000	0.0000	0.0000
RicVega	TURN	MEDIUM	MEDIUM	0.4000	0.2000	0.3000	0.0000	0.0412	0.0103	0.0000	0.1000	0.0370
RicVega	PREFLOP	LOW	LOW	0.0829	0.4194	0.2028	0.1014	0.0182	0.0297	0.0000	0.5438	0.0184
RicVega	FLOP	HIGH	MEDIUM	0.6316	0.0789	0.1842	0.0263	0.0568	0.0494	0.0000	0.1053	0.0401
saku	TURN	LOW	LOW	0.4667	0.2000	0.2000	0.0000	0.0107	0.0031	0.0000	0.2000	0.0083
saku	RIVER	LOW	LOW	0.5833	0.0000	0.4167	0.0000	0.0237	0.0133	0.0000	0.0000	0.0000
saku	FLOP	HIGH	HIGH	0.8462	0.0769	0.0769	0.0000	0.0507	0.0198	0.0000	0.0000	0.0000
saku	FLOP	MEDIUM	MEDIUM	0.3000	0.0000	0.6000	0.0000	0.0089	0.0038	0.0000	0.1000	0.0104
saku	PREFLOP	LOW	MEDIUM	0.2500	0.6667	0.2917	0.2083	0.0229	0.0337	0.0000	0.0417	0.0000
saku	FLOP	LOW	LOW	0.5455	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4545	0.0038
saku	PREFLOP	LOW	HIGH	0.0909	0.7273	0.6364	0.0909	0.0506	0.0466	0.0000	0.0000	0.0000
saku	FLOP	HIGH	LOW	0.3750	0.1875	0.1875	0.0000	0.0625	0.0346	0.0000	0.2500	0.0247
saku	FLOP	MEDIUM	LOW	0.4545	0.0909	0.0909	0.0000	0.0119	0.0037	0.0000	0.3636	0.0071
saku	PREFLOP	LOW	LOW	0.0597	0.3284	0.2388	0.0522	0.0240	0.0453	0.0000	0.6119	0.0202
saku	FLOP	HIGH	MEDIUM	0.6154	0.1154	0.1154	0.0000	0.0334	0.0131	0.0000	0.1923	0.0544
Muck_It	PREFLOP	LOW	LOW	0.0417	0.4167	0.5833	0.1667	0.0100	0.0188	0.0000	0.1667	0.0043
Muck_It	FLOP	HIGH	MEDIUM	0.7273	0.0000	0.1818	0.0000	0.0247	0.0035	0.0000	0.0909	0.0177
JJB	PREFLOP	LOW	LOW	0.3077	0.6154	0.1538	0.0769	0.0286	0.0295	0.0000	0.0769	0.0183
DeadSped	PREFLOP	LOW	LOW	0.0714	0.6429	0.5714	0.1071	0.0110	0.0111	0.0000	0.1786	0.0183
PhD	PREFLOP	LOW	LOW	0.0500	0.3500	0.0500	0.1000	0.0115	0.0115	0.0000	0.7500	0.0139
JohnnyD	PREFLOP	LOW	LOW	0.0000	0.6000	0.4000	0.2000	0.0209	0.0290	0.0000	0.4000	0.0299
JohnnyD	PREFLOP	LOW	MEDIUM	0.2857	0.6429	0.1429	0.2143	0.0519	0.0511	0.0000	0.0714	0.1019
BigS1ick	RIVER	LOW	LOW	0.5909	0.0909	0.2727	0.0455	0.0313	0.0184	0.0000	0.0000	0.0000
BigS1ick	FLOP	MEDIUM	MEDIUM	0.6667	0.0556	0.0556	0.0000	0.0077	0.0004	0.0000	0.2222	0.0153
BigS1ick	FLOP	HIGH	LOW	0.5625	0.1250	0.1250	0.0312	0.0624	0.0570	0.0000	0.1562	0.0432
BigS1ick	TURN	MEDIUM	LOW	0.6667	0.1333	0.2000	0.0000	0.0297	0.0095	0.0000	0.0000	0.0000
BigS1ick	PREFLOP	LOW	MEDIUM	0.2667	0.6667	0.0000	0.4667	0.0566	0.0502	0.0000	0.0000	0.0000
BigS1ick	PREFLOP	LOW	LOW	0.0981	0.3581	0.0849	0.2042	0.0189	0.0271	0.0000	0.5385	0.0169
BigS1ick	PREFLOP	LOW	HIGH	0.2727	0.7273	0.0000	0.4545	0.1916	0.3254	0.0000	0.0000	0.0000
BigS1ick	FLOP	HIGH	MEDIUM	0.6829	0.1463	0.0488	0.0244	0.0336	0.0216	0.0000	0.0976	0.0525
reddy	PREFLOP	LOW	LOW	0.0986	0.3380	0.2254	0.0704	0.0141	0.0218	0.0000	0.5493	0.0207
reddy	FLOP	HIGH	MEDIUM	0.3750	0.3125	0.1875	0.0000	0.0893	0.0763	0.0000	0.1250	0.0432
chipster	PREFLOP	LOW	LOW	0.1818	0.8182	0.5455	0.0909	0.0114	0.0115	0.0000	0.0000	0.0000
McFly	PREFLOP	LOW	LOW	0.0909	0.3182	0.0000	0.0000	0.0072	0.0040	0.0000	0.8182	0.0159
Iceman	PREFLOP	LOW	MEDIUM	0.2941	0.5882	0.2941	0.1176	0.0920	0.1584	0.0000	0.0588	0.0546
Iceman	PREFLOP	LOW	LOW	0.0649	0.3377	0.0649	0.1169	0.0132	0.0171	0.0000	0.6883	0.0208
Iceman	PREFLOP	LOW	HIGH	0.2727	0.7273	0.2727	0.0909	0.0406	0.0453	0.0000	0.0909	0.0263
JTMoney	PREFLOP	LOW	LOW	0.0345	0.3793	0.4483	0.0345	0.0275	0.0316	0.0000	0.4483	0.0162
RLM	PREFLOP	LOW	LOW	0.1324	0.3235	0.0882	0.1176	0.0123	0.0136	0.0000	0.5441	0.0172
ihan	TURN	LOW	LOW	0.4286	0.1429	0.2857	0.0714	0.0100	0.0066	0.0000	0.1429	0.0117
ihan	FLOP	HIGH	LOW	0.5455	0.2727	0.0000	0.0000	0.0272	0.0090	0.0000	0.1818	0.0979
ihan	PREFLOP	LOW	MEDIUM	0.1538	0.6154	0.3077	0.0000	0.0493	0.0659	0.0000	0.3077	0.0645
ihan	PREFLOP	LOW	LOW	0.0552	0.2414	0.1448	0.0276	0.0148	0.0320	0.0000	0.7448	0.0151
ihan	FLOP	HIGH	MEDIUM	0.6364	0.1818	0.0909	0.0000	0.0407	0.0036	0.0000	0.0909	0.0213
phish	FLOP	MEDIUM	MEDIUM	0.2000	0.4000	0.3000	0.0000	0.0139	0.0090	0.0000	0.1000	0.0198
phish	PREFLOP	LOW	MEDIUM	0.3571	0.4286	0.0000	0.0714	0.0210	0.0253	0.0000	0.2143	0.0079
phish	PREFLOP	LOW	LOW	0.1159	0.4348	0.1739	0.0435	0.0114	0.0115	0.0000	0.5362	0.0161
phish	FLOP	HIGH	MEDIUM	0.4545	0.4545	0.0909	0.0000	0.0582	0.0280	0.0000	0.0000	0.0000
lockman	PREFLOP	LOW	LOW	0.0000	0.3529	0.3529	0.0000	0.0015	0.0008	0.0000	0.7059	0.0059
kith	PREFLOP	LOW	LOW	0.0465	0.2791	0.1163	0.0930	0.0190	0.0194	0.0000	0.6977	0.0161
Jocko	TURN	LOW	LOW	0.5000	0.2000	0.1000	0.1000	0.0136	0.0055	0.0000	0.1000	0.0168
Jocko	FLOP	HIGH	HIGH	0.7742	0.0645	0.1290	0.0000	0.1131	0.0597	0.0000	0.0323	0.1348
Jocko	FLOP	MEDIUM	MEDIUM	0.4375	0.1875	0.1250	0.0000	0.0099	0.0033	0.0000	0.2500	0.0164
Jocko	PREFLOP	LOW	MEDIUM	0.2500	0.6333	0.3667	0.0500	0.0535	0.0898	0.0000	0.0667	0.0161
Jocko	PREFLOP	LOW	HIGH	0.0000	0.7857	0.5714	0.2143	0.0346	0.0645	0.0000	0.1429	0.0321
Jocko	TURN	HIGH	MEDIUM	0.8182	0.0909	0.0909	0.0000	0.0536	0.0186	0.0000	0.0000	0.0000
Jocko	TURN	HIGH	HIGH	0.8462	0.0769	0.0769	0.0000	0.5261	0.4357	0.0000	0.0000	0.0000
Jocko	PREFLOP	LOW	LOW	0.0807	0.3727	0.1491	0.0807	0.0296	0.0597	0.0000	0.6211	0.0210
Jocko	FLOP	HIGH	MEDIUM	0.5833	0.1667	0.1250	0.0417	0.2269	0.4644	0.0000	0.0833	0.0344
Ladnar	PREFLOP	LOW	LOW	0.2727	0.5455	0.0909	0.0909	0.1448	0.1323	0.0000	0.2727	0.0477
skov	RIVER	LOW	LOW	0.6154	0.0769	0.1154	0.0385	0.0347	0.0389	0.0000	0.1538	0.0144
skov	FLOP	MEDIUM	MEDIUM	0.5405	0.1622	0.2162	0.0270	0.0154	0.0104	0.0000	0.0811	0.0099
skov	FLOP	HIGH	HIGH	0.7500	0.0312	0.1875	0.0312	0.0845	0.0694	0.0000	0.0000	0.0000
skov	TURN	LOW	MEDIUM	0.6111	0.0556	0.2778	0.0556	0.0143	0.0054	0.0000	0.0000	0.0000
skov	TURN	MEDIUM	LOW	0.3077	0.3077	0.3077	0.0000	0.0382	0.0303	0.0000	0.0769	0.0263
skov	PREFLOP	LOW	MEDIUM	0.1064	0.6383	0.5319	0.0851	0.0159	0.0185	0.0000	0.1489	0.0272
skov	FLOP	LOW	LOW	0.2727	0.2727	0.1818	0.0000	0.0042	0.0042	0.0000	0.3636	0.0022
skov	RIVER	LOW	MEDIUM	0.6250	0.1250	0.1875	0.0625	0.0362	0.0344	0.0000	0.0000	0.0000
skov	PREFLOP	LOW	HIGH	0.2963	0.5556	0.2963	0.0370	0.0621	0.1239	0.0000	0.0741	0.0478
skov	TURN	HIGH	MEDIUM	0.8214	0.0357	0.1429	0.0000	0.0942	0.0482	0.0000	0.0000	0.0000
skov	RIVER	MEDIUM	MEDIUM	0.6429	0.1429	0.1429	0.0000	0.0515	0.0179	0.0000	0.0714	0.0883
skov	FLOP	HIGH	LOW	0.4000	0.3000	0.2000	0.0000	0.0729	0.0834	0.0000	0.1000	0.0234
skov	FLOP	MEDIUM	LOW	0.3636	0.1818	0.0909	0.0000	0.0076	0.0005	0.0000	0.3636	0.0087
skov	TURN	HIGH	HIGH	0.7500	0.0833	0.1667	0.0000	0.1619	0.1255	0.0000	0.0000	0.0000
skov	TURN	MEDIUM	MEDIUM	0.7200	0.0800	0.2000	0.0000	0.0437	0.0315	0.0000	0.0400	0.0245
skov	PREFLOP	LOW	LOW	0.0987	0.4803	0.2993	0.1086	0.0150	0.0281	0.0000	0.4145	0.0130
skov	FLOP	HIGH	MEDIUM	0.6207	0.1897	0.1724	0.0000	0.0663	0.0505	0.0000	0.0517	0.0433
pfisus	PREFLOP	LOW	LOW	0.0744	0.2975	0.0413	0.0331	0.0137	0.0144	0.0000	0.7686	0.0237
Trouble2	FLOP	HIGH	HIGH	0.8000	0.0750	0.0750	0.0250	0.1305	0.1127	0.0000	0.0250	0.0789
Trouble2	FLOP	MEDIUM	MEDIUM	0.5789	0.1579	0.1579	0.0000	0.0103	0.0065	0.0000	0.1579	0.0136
Trouble2	PREFLOP	LOW	MEDIUM	0.1587	0.6667	0.4603	0.1587	0.0276	0.0608	0.0000	0.1111	0.0337
Trouble2	PREFLOP	LOW	HIGH	0.1333	0.8000	0.5111	0.0667	0.0387	0.0569	0.0000	0.1111	0.0001
Trouble2	TURN	HIGH	MEDIUM	0.8182	0.0909	0.0909	0.0000	0.1171	0.0603	0.0000	0.0000	0.0000
Trouble2	FLOP	HIGH	LOW	0.5333	0.1333	0.2667	0.0000	0.0516	0.0782	0.0000	0.1333	0.0305
Trouble2	FLOP	MEDIUM	LOW	0.2500	0.2500	0.1250	0.3125	0.0129	0.0064	0.0000	0.0625	0.0103
Trouble2	TURN	HIGH	HIGH	0.8182	0.0909	0.0909	0.0000	0.0799	0.0065	0.0000	0.0000	0.0000
Trouble2	TURN	MEDIUM	MEDIUM	0.9091	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0909	0.0276
Trouble2	PREFLOP	LOW	LOW	0.0780	0.3756	0.2293	0.1171	0.0157	0.0301	0.0000	0.5122	0.0124
Trouble2	FLOP	HIGH	MEDIUM	0.6061	0.0606	0.1818	0.0000	0.0691	0.0703	0.0000	0.1515	0.0276
Nermal	PREFLOP	LOW	LOW	0.1538	0.3462	0.0385	0.1154	0.0212	0.0175	0.0000	0.5769	0.0171
Parrot	FLOP	MEDIUM	MEDIUM	0.5000	0.1667	0.0833	0.0000	0.0125	0.0052	0.0000	0.2500	0.0126
Parrot	FLOP	HIGH	HIGH	0.8182	0.0909	0.0000	0.0000	0.0705	0.0000	0.0000	0.0909	0.5217
Parrot	PREFLOP	LOW	MEDIUM	0.2500	0.6667	0.4167	0.0417	0.0066	0.0053	0.0000	0.0417	0.0065
Parrot	TURN	HIGH	MEDIUM	0.7000	0.2000	0.0000	0.0000	0.0673	0.0000	0.0000	0.1000	0.0574
Parrot	FLOP	MEDIUM	LOW	0.3846	0.0000	0.0000	0.0769	0.0372	0.0000	0.0000	0.5385	0.0110
Parrot	PREFLOP	LOW	LOW	0.1232	0.4348	0.2101	0.0652	0.0185	0.0273	0.0000	0.4855	0.0175
Parrot	FLOP	HIGH	MEDIUM	0.6500	0.1000	0.1500	0.0000	0.0423	0.0242	0.0000	0.1000	0.0241
LL	PREFLOP	LOW	LOW	0.1000	0.4000	0.0000	0.0000	0.0051	0.0043	0.0000	0.7000	0.0115
Whammie	FLOP	HIGH	HIGH	0.5000	0.2000	0.2000	0.1000	0.0714	0.0493	0.0000	0.0000	0.0000
Whammie	FLOP	MEDIUM	MEDIUM	0.5000	0.2143	0.2143	0.0000	0.0196	0.0158	0.0000	0.1429	0.0106
Whammie	PREFLOP	LOW	MEDIUM	0.2143	0.5714	0.2857	0.1429	0.0150	0.0106	0.0000	0.1429	0.0164
Whammie	PREFLOP	LOW	HIGH	0.1818	0.6818	0.3636	0.1818	0.0194	0.0432	0.0000	0.0909	0.0073
Whammie	FLOP	MEDIUM	LOW	0.2143	0.4286	0.1429	0.0000	0.0094	0.0050	0.0000	0.2857	0.0203
Whammie	PREFLOP	LOW	LOW	0.0745	0.4468	0.1915	0.1809	0.0116	0.0258	0.0000	0.5106	0.0130
Whammie	FLOP	HIGH	MEDIUM	0.2143	0.4286	0.2857	0.0000	0.0922	0.1251	0.0000	0.1429	0.0408
bluejay	FLOP	HIGH	HIGH	0.8182	0.0909	0.0909	0.0000	0.0415	0.0140	0.0000	0.0000	0.0000
bluejay	PREFLOP	LOW	MEDIUM	0.1923	0.5000	0.1154	0.0769	0.0091	0.0106	0.0000	0.4231	0.0250
bluejay	PREFLOP	LOW	HIGH	0.2439	0.7317	0.2927	0.2439	0.0153	0.0351	0.0000	0.0000	0.0000
bluejay	PREFLOP	LOW	LOW	0.0541	0.2703	0.0541	0.0811	0.0207	0.0309	0.0000	0.7568	0.0201
MatCauthn	FLOP	HIGH	HIGH	0.6800	0.2000	0.1200	0.0400	0.0409	0.0510	0.0000	0.0000	0.0000
MatCauthn	RIVER	LOW	HIGH	0.7000	0.2000	0.1000	0.0000	0.0214	0.0158	0.0000	0.0000	0.0000
MatCauthn	PREFLOP	LOW	MEDIUM	0.0000	0.6000	0.3000	0.6000	0.0207	0.0265	0.0000	0.2000	0.0081
MatCauthn	PREFLOP	LOW	HIGH	0.1957	0.6957	0.2174	0.3478	0.0162	0.0182	0.0000	0.0652	0.0042
MatCauthn	TURN	MEDIUM	HIGH	0.9167	0.0000	0.0000	0.0833	0.1325	0.0000	0.0000	0.0000	0.0000
MatCauthn	PREFLOP	LOW	LOW	0.0440	0.3516	0.0879	0.2198	0.0163	0.0263	0.0000	0.6593	0.0260
MatCauthn	FLOP	HIGH	MEDIUM	0.3077	0.5385	0.3077	0.0000	0.0427	0.0336	0.0000	0.0000	0.0000
itchyball	PREFLOP	LOW	LOW	0.0526	0.1579	0.0526	0.1053	0.0260	0.0312	0.0000	0.7368	0.0219
mills	PREFLOP	LOW	LOW	0.0667	0.2667	0.0667	0.0000	0.0105	0.0077	0.0000	0.8000	0.0223
nypd	TURN	LOW	MEDIUM	0.4545	0.2727	0.1818	0.0000	0.0064	0.0016	0.0000	0.0909	0.0108
